park,hospital,supermarket,office,school,leisure,shopping
0,1,18,148,26,9,5
0,1,18,324,26,9,0
0,1,18,307,26,9,0
0,1,18,395,26,9,0
0,1,18,292,28,9,8
0,1,18,84,26,9,0
0,1,18,402,37,24,5
0,1,18,481,26,9,5
0,1,18,447,26,9,0
0,1,18,509,26,9,0
0,1,18,261,28,9,8
0,1,18,354,28,24,8
0,1,18,37,26,9,5
0,1,18,388,26,9,0
0,1,18,240,30,9,8
0,1,18,162,28,9,8
0,1,18,66,26,9,5
0,1,18,517,26,9,0
0,1,18,5,26,9,5
0,1,18,21,26,9,0
0,1,18,146,26,9,0
0,1,18,243,26,13,21
0,1,18,55,28,9,8
0,1,18,347,26,9,0
0,1,18,492,30,9,0
0,1,18,307,30,9,0
0,1,18,317,37,24,5
0,1,18,12,26,9,5
0,1,18,406,28,24,5
0,1,18,382,26,9,5
0,1,18,290,26,9,0
0,1,18,241,30,9,8
0,1,18,263,26,9,0
0,1,18,210,26,9,5
0,1,18,365,26,9,5
0,1,18,219,26,9,0
0,1,18,320,26,9,5
0,1,18,299,26,9,0
0,1,18,407,28,24,8
0,1,18,53,26,9,5
0,1,18,133,26,13,0
0,1,18,461,30,9,0
0,1,18,44,26,13,5
0,1,18,500,28,24,8
0,1,18,439,37,24,8
0,1,18,90,30,9,0
0,1,18,389,28,9,8
0,1,18,457,28,24,8
0,1,18,467,26,13,21
0,1,18,458,26,9,0
0,1,18,508,28,9,15
0,1,18,254,30,9,0
0,1,18,154,26,9,0
0,1,18,64,30,9,8
0,1,18,327,26,9,5
0,1,18,261,26,9,0
0,1,18,161,26,9,0
0,1,18,309,30,9,0
0,1,18,240,28,24,8
0,1,18,266,26,13,0
0,1,18,427,30,9,8
0,1,18,163,74,9,0
0,1,18,486,26,13,5
0,1,18,206,30,9,0
0,1,18,165,26,9,5
0,1,18,257,28,24,8
0,1,18,236,30,9,0
0,1,18,193,26,13,0
0,1,18,422,30,9,0
0,1,18,39,30,9,8
0,1,18,96,30,9,0
0,1,18,355,28,24,8
0,1,18,45,28,24,8
0,1,18,476,30,9,8
0,1,18,116,26,9,0
0,1,18,417,26,9,5
0,1,18,132,74,9,0
0,1,18,57,28,9,8
0,1,18,281,26,9,5
0,1,18,433,30,9,0
0,1,18,443,26,9,5
0,1,18,47,74,9,0
0,1,18,431,26,9,0
0,1,18,90,26,9,5
0,1,18,281,74,9,0
0,1,18,444,26,13,0
0,1,18,29,26,9,0
0,1,18,97,26,9,0
0,1,18,181,28,24,8
0,1,18,484,30,9,0
0,1,18,323,26,9,0
0,1,18,352,28,24,8
0,1,18,205,26,9,0
0,1,18,419,26,13,5
0,1,18,335,30,9,0
0,1,18,228,37,24,8
0,1,18,512,26,13,5
0,1,18,284,30,9,0
0,1,18,451,26,9,0
0,1,18,40,26,13,0
0,1,18,201,26,9,0
0,1,18,235,26,9,0
0,1,18,12,26,9,0
0,1,18,335,30,9,0
0,1,18,186,30,9,0
0,1,18,489,30,9,0
0,1,18,136,26,9,5
0,1,18,209,26,9,5
0,1,18,190,26,9,5
0,1,18,451,26,9,0
0,1,18,316,37,24,8
0,1,18,121,26,9,5
0,1,18,307,28,9,8
0,1,18,57,28,9,8
0,1,18,281,26,9,5
0,1,18,442,26,9,0
0,1,18,68,26,9,0
0,1,18,433,30,9,0
0,1,18,332,26,9,0
0,1,18,11,26,13,21
0,1,18,298,26,9,0
0,1,18,29,26,9,5
0,1,18,354,30,9,0
0,1,18,330,74,9,0
0,1,18,449,26,9,0
0,1,18,66,28,24,8
0,1,18,432,28,9,8
0,1,18,260,30,9,0
0,1,18,130,28,24,5
0,1,18,90,74,9,0
0,1,18,147,28,24,8
0,1,18,114,28,24,8
0,1,18,172,30,9,0
0,1,18,19,26,9,0
0,1,18,188,28,23,8
0,1,18,369,26,13,0
0,1,18,326,26,9,0
0,1,18,228,74,9,0
0,1,18,87,26,9,0
0,1,18,291,26,9,5
0,1,18,197,28,24,5
0,1,18,80,28,9,8
0,1,18,139,28,24,8
0,1,18,8,26,9,0
0,1,18,363,26,9,0
0,1,18,505,26,13,0
0,1,18,404,26,9,5
0,1,18,283,30,9,0
0,1,18,381,26,9,5
0,1,18,67,26,9,5
0,1,18,459,28,9,8
0,1,18,312,26,9,0
0,1,18,438,26,13,5
0,1,18,522,28,24,8
0,1,18,36,28,9,8
0,1,18,374,30,9,0
0,1,18,89,26,9,0
0,1,18,256,28,24,8
0,1,18,51,26,9,5
0,1,18,43,26,9,0
0,1,18,331,28,9,8
0,1,18,173,28,24,8
0,1,18,371,30,9,0
0,1,18,476,28,9,8
0,1,18,261,26,9,0
0,1,18,253,26,9,0
0,1,18,470,26,9,5
0,1,18,126,26,9,0
0,1,18,65,26,13,21
0,1,18,488,30,9,0
0,1,18,421,28,24,8
0,1,18,179,30,9,0
0,1,18,223,26,9,0
0,1,18,457,26,9,0
0,1,18,433,30,9,0
0,1,18,305,28,24,8
0,1,18,238,30,9,0
0,1,18,452,37,24,8
0,1,18,449,26,13,0
0,1,18,375,28,24,8
0,1,18,341,26,9,0
0,1,18,443,28,53,8
0,1,18,342,37,24,5
0,1,18,173,26,9,0
0,1,18,48,26,9,0
0,1,18,501,28,24,8
0,1,18,157,26,9,0
0,1,18,311,26,9,0
0,1,18,200,30,9,0
0,1,18,256,30,9,0
0,1,18,93,26,9,0
0,1,18,335,28,24,8
0,1,18,396,30,9,0
0,1,18,347,37,24,5
0,1,18,521,26,9,0
0,1,18,165,28,24,8
0,1,18,120,30,9,8
0,1,18,162,26,9,0
0,1,18,228,30,9,0
0,1,18,155,26,13,5
0,1,18,3,26,9,5
0,1,18,107,26,9,0
0,1,18,357,28,24,8
0,1,18,4,74,9,0
0,1,18,253,74,9,0
0,1,18,66,28,9,8
0,1,18,133,28,9,8
0,1,18,418,28,160,8
0,1,18,473,28,9,8
0,1,18,497,26,9,0
0,1,18,91,30,9,0
0,1,18,269,28,9,8
0,1,18,293,28,24,8
0,1,18,48,26,9,0
0,1,18,469,28,24,8
0,1,18,416,28,9,8
0,1,18,500,30,9,0
0,1,18,16,28,24,8
0,1,18,246,37,9,5
0,1,18,275,28,53,8
0,1,18,238,28,53,8
0,1,18,490,28,24,8
0,1,18,214,30,9,0
0,1,18,515,26,9,0
0,1,18,454,30,9,8
0,1,18,384,30,9,0
0,1,18,517,30,9,0
0,1,18,521,28,9,15
0,1,18,50,28,9,8
0,1,18,213,26,9,5
0,1,18,306,30,9,0
0,1,18,61,26,9,5
0,1,18,73,28,24,8
0,1,18,302,26,9,0
0,1,18,355,26,13,21
0,1,18,220,26,9,5
0,1,18,163,74,9,0
0,1,18,305,26,9,0
0,1,18,268,28,24,8
0,1,18,370,30,9,0
0,1,18,94,26,9,0
0,1,18,167,28,9,8
0,1,18,399,28,24,5
0,1,18,234,30,9,8
0,1,18,423,26,9,5
0,1,18,489,28,9,8
0,1,18,423,26,9,0
0,1,18,135,28,24,8
0,1,18,257,26,13,0
0,1,18,109,30,9,8
0,1,18,6,37,24,8
0,1,18,337,30,9,0
0,1,18,206,30,9,0
0,1,18,234,30,9,0
0,1,18,244,30,9,0
0,1,18,171,30,9,8
0,1,18,110,26,9,5
0,1,18,335,74,9,0
0,1,18,147,28,24,8
0,1,18,56,26,9,0
0,1,18,193,26,13,5
0,1,18,54,26,9,5
0,1,18,330,28,24,8
0,1,18,29,26,9,0
0,1,18,500,28,161,8
0,1,18,318,26,9,5
0,1,18,372,28,24,5
0,1,18,504,26,9,5
0,1,18,88,30,9,8
0,1,18,293,26,9,5
0,1,18,219,28,9,8
0,1,18,421,26,9,5
0,1,18,397,26,13,5
0,1,18,506,26,9,5
0,1,18,417,26,9,0
0,1,18,373,26,9,0
0,1,18,320,26,9,0
0,1,18,340,26,9,5
0,1,18,302,26,9,0
0,1,18,223,26,9,5
0,1,18,118,26,13,0
0,1,18,46,37,24,8
0,1,18,279,28,24,8
0,1,18,300,30,9,0
0,1,18,175,26,9,0
0,1,18,123,30,9,0
0,1,18,313,26,9,0
0,1,18,136,26,9,0
0,1,18,149,26,9,0
0,1,18,56,26,13,0
0,1,18,9,26,9,0
0,1,18,268,26,9,0
0,1,18,47,26,9,5
0,1,18,261,26,9,0
0,1,18,349,26,9,5
0,1,18,283,26,9,5
0,1,18,363,37,24,8
0,1,18,50,30,9,8
0,1,18,256,30,9,8
0,1,18,5,26,9,0
0,1,18,388,30,9,0
0,1,18,35,30,9,8
0,1,18,71,26,9,5
0,1,18,46,26,13,0
0,1,18,454,26,9,0
0,1,18,353,26,9,0
0,1,18,162,26,9,0
0,1,18,373,26,9,5
0,1,18,347,30,9,8
0,1,18,398,26,9,5
0,1,18,366,28,24,8
0,1,18,165,30,9,8
0,1,18,356,26,9,0
0,1,18,477,28,24,8
0,1,18,113,26,9,5
0,1,18,223,26,9,5
0,1,18,99,28,24,5
0,1,18,69,37,24,5
0,1,18,137,26,9,5
0,1,18,64,26,9,5
0,1,18,472,26,9,5
0,1,18,41,26,9,5
0,1,18,156,28,9,8
0,1,18,397,28,24,8
0,1,18,511,26,9,0
0,1,18,84,28,9,5
0,1,18,249,26,9,0
0,1,18,465,26,9,0
0,1,18,364,26,9,5
0,1,18,438,28,9,8
0,1,18,500,26,9,0
0,1,18,28,26,9,0
0,1,18,176,26,13,0
0,1,18,203,30,9,0
0,1,18,516,26,9,0
0,1,18,430,37,9,5
0,1,18,416,30,9,0
0,1,18,119,26,9,0
0,1,18,92,37,24,8
0,1,18,471,30,9,0
0,1,18,165,28,9,8
0,1,18,165,26,9,0
0,1,18,288,30,9,0
0,1,18,403,28,24,8
0,1,18,20,26,9,5
0,1,18,64,26,9,5
0,1,18,469,26,9,0
0,1,18,468,26,9,0
0,1,18,217,26,9,5
0,1,18,262,28,24,8
0,1,18,362,37,9,5
0,1,18,496,26,9,0
0,1,18,57,26,9,5
0,1,18,285,26,9,0
0,1,18,378,28,53,8
0,1,18,87,28,24,8
0,1,18,337,28,24,8
0,1,18,400,26,9,5
0,1,18,520,26,9,0
0,1,18,332,37,24,8
0,1,18,331,26,9,0
0,1,18,140,28,24,8
0,1,18,206,26,9,5
0,1,18,239,26,9,0
0,1,18,350,26,9,5
0,1,18,445,26,9,0
0,1,18,19,26,13,0
0,1,18,253,37,24,8
0,1,18,103,74,9,0
0,1,18,388,30,9,0
0,1,18,253,28,24,8
0,1,18,215,26,13,5
0,1,18,372,26,13,0
0,1,18,318,26,13,0
0,1,18,40,28,9,8
0,1,18,375,30,9,0
0,1,18,224,26,9,0
0,1,18,475,30,9,0
0,1,18,277,26,9,0
0,1,18,36,28,9,8
0,1,18,210,37,24,5
0,1,18,383,26,13,0
0,1,18,330,30,9,0
0,1,18,467,28,24,8
0,1,18,484,26,13,0
0,1,18,281,30,9,8
0,1,18,120,26,9,5
0,1,18,228,28,24,8
0,1,18,107,26,9,0
0,1,18,327,28,24,8
0,1,18,31,26,9,0
0,1,18,265,26,9,0
0,1,18,352,26,9,0
0,1,18,83,26,13,0
0,1,18,329,30,9,8
0,1,18,274,26,9,0
0,1,18,207,30,9,8
0,1,18,349,37,24,8
0,1,18,499,28,24,8
0,1,18,26,26,9,5
0,1,18,335,26,9,0
0,1,18,486,28,9,8
0,1,18,495,28,9,8
0,1,18,265,30,9,8
0,1,18,486,30,9,0
0,1,18,387,26,9,0
0,1,18,503,30,9,0
0,1,18,208,74,9,0
0,1,18,216,30,9,8
0,1,18,126,30,9,0
0,1,18,299,26,9,5
0,1,18,440,28,24,8
0,1,18,355,28,9,15
0,1,18,444,28,24,8
0,1,18,172,26,9,0
0,1,18,400,28,24,8
0,1,18,333,26,9,0
0,1,18,206,26,9,0
0,1,18,475,26,9,0
0,1,18,288,26,9,0
0,1,18,127,37,9,5
0,1,18,128,30,9,0
0,1,18,131,28,24,8
0,1,18,322,28,24,8
0,1,18,423,26,13,0
0,1,18,108,26,9,5
0,1,18,267,26,9,0
0,1,18,184,26,9,0
0,1,18,287,37,24,8
0,1,18,78,26,9,0
0,1,18,345,26,9,0
0,1,18,222,26,9,5
0,1,18,480,30,9,8
0,1,18,154,30,9,0
0,1,18,298,26,9,0
0,1,18,463,26,9,5
0,1,18,200,26,9,5
0,1,18,208,26,9,0
0,1,18,366,28,24,8
0,1,18,156,74,9,0
0,1,18,262,30,9,0
0,1,18,111,26,9,0
0,1,18,506,26,9,5
0,1,18,71,26,9,0
0,1,18,519,30,9,0
0,1,18,152,26,9,0
0,1,18,40,26,9,0
0,1,18,229,26,9,0
0,1,18,241,28,24,8
0,1,18,427,26,9,5
0,1,18,105,26,9,0
0,1,18,108,37,24,5
0,1,18,150,30,9,0
0,1,18,490,26,9,0
0,1,18,477,26,9,5
0,1,18,58,37,24,8
0,1,18,240,30,9,0
0,1,18,65,26,9,0
0,1,18,279,26,13,0
0,1,18,15,26,9,5
0,1,18,506,30,9,0
0,1,18,9,26,9,5
0,1,18,73,74,9,0
0,1,18,393,28,9,8
0,1,18,453,28,9,8
0,1,18,366,30,9,8
0,1,18,247,26,9,0
0,1,18,487,26,9,0
0,1,18,111,26,9,0
0,1,18,354,28,24,8
0,1,18,316,28,24,5
0,1,18,351,26,9,5
0,1,18,235,28,9,8
0,1,18,96,26,13,0
0,1,18,9,28,23,8
0,1,18,472,26,9,0
0,1,18,307,26,9,5
0,1,18,458,37,9,8
0,1,18,98,30,9,0
0,1,18,361,30,9,0
0,1,18,170,26,9,0
0,1,18,89,26,9,0
0,1,18,498,26,9,5
0,1,18,465,37,24,8
0,1,18,0,26,9,5
0,1,18,137,30,9,0
0,1,18,279,30,9,8
0,1,18,343,26,9,0
0,1,18,202,28,24,8
0,1,18,290,26,9,0
0,1,18,176,30,9,0
0,1,18,430,26,9,0
0,1,18,512,74,9,0
0,1,18,415,26,9,0
0,1,18,320,26,9,5
0,1,18,14,28,9,8
0,1,18,448,28,24,5
0,1,18,161,28,24,8
0,1,18,239,28,24,8
0,1,18,441,26,9,0
0,1,18,148,28,24,8
0,1,18,343,26,9,0
0,1,18,246,26,9,0
0,1,18,277,30,9,0
0,1,18,16,28,24,5
0,1,18,246,26,9,5
0,1,18,135,28,24,8
0,1,18,407,28,24,8
0,1,18,506,26,9,0
0,1,18,420,28,24,8
0,1,18,388,37,24,8
0,1,18,401,26,13,0
0,1,18,207,28,24,8
0,1,18,238,28,9,15
0,1,18,136,26,9,5
0,1,18,153,37,24,5
0,1,18,200,26,9,5
0,1,18,135,30,9,8
0,1,18,319,26,9,0
0,1,18,308,30,9,0
0,1,18,318,26,9,0
0,1,18,170,30,9,0
0,1,18,457,28,24,8
0,1,18,92,28,9,8
0,1,18,199,26,9,0
0,1,18,86,28,24,8
0,1,18,259,26,9,0
0,1,18,17,26,9,0
0,1,18,291,30,9,0
0,1,18,10,30,9,8
0,1,18,421,26,9,0
0,1,18,40,28,24,8
0,1,18,404,26,9,0
0,1,18,233,26,9,0
0,1,18,312,28,160,8
0,1,18,411,37,24,8
0,1,18,60,30,9,0
0,1,18,30,28,9,8
0,1,18,486,28,24,8
0,1,18,277,30,9,0
0,1,18,397,26,9,0
0,1,18,134,26,9,0
0,1,18,260,30,9,8
0,1,18,314,26,9,5
0,1,18,370,28,24,8
0,1,18,415,28,9,8
0,1,18,68,28,24,8
0,1,18,188,30,9,0
0,1,18,224,26,9,5
0,1,18,475,30,9,0
0,1,18,488,30,9,0
0,1,18,191,26,9,0
0,1,18,362,26,9,0
0,1,18,286,26,9,0
0,1,18,43,26,9,5
0,1,18,373,28,24,8
0,1,18,404,26,9,5
0,1,18,397,28,24,8
0,1,18,79,28,24,5
0,1,18,415,30,9,0
0,1,18,200,26,9,0
0,1,18,348,26,9,0
0,1,18,324,30,9,0
0,1,18,222,30,9,0
0,1,18,410,26,9,0
0,1,18,470,30,9,8
0,1,18,163,26,9,0
0,1,18,45,26,9,5
0,1,18,475,26,9,0
0,1,18,109,26,13,21
0,1,18,148,30,9,0
0,1,18,257,74,9,0
0,1,18,121,26,9,5
0,1,18,431,30,9,8
0,1,18,296,28,9,8
0,1,18,507,30,9,0
0,1,18,110,30,9,0
0,1,18,438,30,9,0
0,1,18,180,26,9,0
0,1,18,285,30,9,8
0,1,18,128,26,9,5
0,1,18,176,28,24,8
0,1,18,22,26,9,5
0,1,18,419,26,9,0
0,1,18,92,28,9,8
0,1,18,378,30,9,0
0,1,18,433,26,9,5
0,1,18,305,26,9,0
0,1,18,217,26,9,5
0,1,18,455,30,9,0
0,1,18,346,30,9,8
0,1,18,268,26,9,0
0,1,18,442,30,9,8
0,1,18,446,30,9,0
0,1,18,267,26,9,0
0,1,18,198,26,9,0
0,1,18,127,28,23,8
0,1,18,195,28,9,8
0,1,18,92,26,9,0
0,1,18,293,28,9,8
0,1,18,119,26,9,0
0,1,18,328,26,9,5
0,1,18,325,28,24,8
0,1,18,36,37,9,5
0,1,18,67,26,9,0
0,1,18,459,28,9,15
0,1,18,179,28,24,8
0,1,18,152,28,24,8
0,1,18,474,28,24,8
0,1,18,360,28,24,8
0,1,18,161,26,9,0
0,1,18,142,26,9,5
0,1,18,453,26,9,0
0,1,18,418,26,9,0
0,1,18,268,26,9,0
0,1,18,104,37,24,5
0,1,18,516,28,9,8
0,1,18,85,26,9,0
0,1,18,112,28,9,15
0,1,18,264,30,9,0
0,1,18,246,30,9,8
0,1,18,516,30,9,0
0,1,18,378,26,9,0
0,1,18,7,26,9,0
0,1,18,44,26,13,0
0,1,18,72,37,9,8
0,1,18,405,30,9,0
0,1,18,30,28,24,8
0,1,18,290,26,9,0
0,1,18,516,26,9,0
0,1,18,353,28,24,8
0,1,18,498,30,9,0
0,1,18,135,26,9,0
0,1,18,305,26,9,0
0,1,18,451,26,9,0
0,1,18,494,28,24,5
0,1,18,312,30,9,0
0,1,18,150,26,9,5
0,1,18,21,26,9,8
0,1,18,5,26,9,0
0,1,18,315,28,53,8
0,1,18,386,37,24,8
0,1,18,518,26,9,5
0,1,18,517,30,9,0
0,1,18,99,28,24,8
0,1,18,198,26,9,5
0,1,18,26,26,9,0
0,1,18,445,26,9,0
0,1,18,255,28,24,8
0,1,18,45,37,24,8
0,1,18,257,37,9,5
0,1,18,107,26,9,0
0,1,18,485,30,9,8
0,1,18,220,28,24,5
0,1,18,300,30,9,8
0,1,18,415,26,9,0
0,1,18,122,30,9,0
0,1,18,123,28,24,8
0,1,18,45,26,9,0
0,1,18,295,37,24,8
0,1,18,77,26,9,5
0,1,18,47,30,9,0
0,1,18,440,26,9,0
0,1,18,247,28,24,5
0,1,18,362,26,9,0
0,1,18,48,26,13,5
0,1,18,357,26,9,0
0,1,18,499,26,9,0
0,1,18,494,26,13,0
0,1,18,22,30,9,0
0,1,18,423,30,9,8
0,1,18,228,26,9,5
0,1,18,320,26,9,0
0,1,18,198,28,9,8
0,1,18,60,37,24,8
0,1,18,110,74,9,0
0,1,18,225,26,9,0
0,1,18,314,28,9,8
0,1,18,467,26,13,0
0,1,18,50,26,9,0
0,1,18,245,28,24,8
0,1,18,107,26,9,0
0,1,18,306,28,9,8
0,1,18,211,37,9,8
0,1,18,322,26,9,5
0,1,18,294,30,9,0
0,1,18,463,26,9,0
0,1,18,448,26,9,5
0,1,18,379,28,24,8
0,1,18,397,30,9,0
0,1,18,165,26,9,5
0,1,18,275,26,9,0
0,1,18,270,30,9,0
0,1,18,41,26,9,0
0,1,18,451,26,9,0
0,1,18,14,30,9,8
0,1,18,378,30,9,0
0,1,18,435,26,9,5
0,1,18,254,26,9,0
0,1,18,14,26,9,5
0,1,18,67,28,9,8
0,1,18,75,26,9,5
0,1,18,201,30,9,8
0,1,18,135,26,9,0
0,1,18,520,26,9,5
0,1,18,363,26,9,5
0,1,18,380,28,24,8
0,1,18,201,26,9,5
0,1,18,109,26,9,0
0,1,18,113,30,9,0
0,1,18,410,28,161,8
0,1,18,379,26,9,0
0,1,18,507,26,9,0
0,1,18,359,26,9,0
0,1,18,219,26,9,0
0,1,18,511,26,13,0
0,1,18,431,30,9,0
0,1,18,201,28,24,8
0,1,18,478,28,160,8
0,1,18,373,26,9,0
0,1,18,208,26,13,0
0,1,18,3,26,9,5
0,1,18,477,28,161,8
0,1,18,430,28,24,8
0,1,18,185,26,9,0
0,1,18,144,28,24,8
0,1,18,511,37,24,5
0,1,18,223,26,9,5
0,1,18,200,28,24,8
0,1,18,44,28,9,8
0,1,18,444,26,9,0
0,1,18,40,26,13,5
0,1,18,239,30,9,8
0,1,18,224,26,9,0
0,1,18,44,26,9,0
0,1,18,125,26,9,0
0,1,18,4,26,9,0
0,1,18,304,37,24,8
0,1,18,206,30,9,0
0,1,18,386,26,13,21
0,1,18,72,26,9,5
0,1,18,264,37,24,5
0,1,18,116,30,9,0
0,1,18,125,28,24,8
0,1,18,391,28,24,8
0,1,18,462,26,9,0
0,1,18,377,26,13,21
0,1,18,176,30,9,0
0,1,18,329,28,24,8
0,1,18,212,30,9,0
0,1,18,405,26,13,0
0,1,18,481,30,9,8
0,1,18,388,26,9,0
0,1,18,513,30,9,0
0,1,18,174,30,9,0
0,1,18,468,26,9,0
0,1,18,433,26,9,5
0,1,18,46,28,9,8
0,1,18,457,28,24,8
0,1,18,462,26,9,0
0,1,18,229,28,24,8
0,1,18,201,26,9,0
0,1,18,191,30,9,0
0,1,18,10,37,24,8
0,1,18,521,28,161,8
0,1,18,312,28,24,8
0,1,18,332,28,9,8
0,1,18,93,26,9,5
0,1,18,224,30,9,0
0,1,18,283,30,9,0
0,1,18,56,28,9,8
0,1,18,17,74,9,0
0,1,18,86,26,9,5
0,1,18,283,28,24,8
0,1,18,34,26,9,0
0,1,18,243,26,9,0
0,1,18,74,28,24,8
0,1,18,218,30,9,0
0,1,18,305,30,9,8
0,1,18,362,26,9,0
0,1,18,125,28,53,8
0,1,18,422,26,9,0
0,1,18,487,30,9,8
0,1,18,180,28,24,8
0,1,18,232,30,9,0
0,1,18,104,26,9,0
0,1,18,511,26,9,5
0,1,18,333,30,9,0
0,1,18,11,30,9,0
0,1,18,354,26,9,5
0,1,18,78,28,24,8
0,1,18,465,37,24,8
0,1,18,505,30,9,8
0,1,18,126,28,9,8
0,1,18,91,26,9,5
0,1,18,220,26,9,0
0,1,18,128,30,9,8
0,1,18,457,30,9,0
0,1,18,437,26,9,0
0,1,18,196,30,9,0
0,1,18,176,26,9,5
0,1,18,92,28,24,8
0,1,18,141,26,9,0
0,1,18,301,37,24,8
0,1,18,121,30,9,0
0,1,18,420,30,9,8
0,1,18,421,30,9,0
0,1,18,274,26,13,5
0,1,18,170,26,9,5
0,1,18,189,28,24,8
0,1,18,120,26,9,0
0,1,18,446,26,9,0
0,1,18,508,28,9,8
0,1,18,434,26,9,0
0,1,18,443,30,9,0
0,1,18,404,26,9,0
0,1,18,211,26,9,0
0,1,18,154,37,9,5
0,1,18,486,26,9,0
0,1,18,455,30,9,0
0,1,18,149,30,9,8
0,1,18,178,28,24,8
0,1,18,344,30,9,8
0,1,18,474,28,24,8
0,1,18,155,30,9,0
0,1,18,491,28,9,8
0,1,18,330,74,9,8
0,1,18,161,26,9,5
0,1,18,32,26,9,0
0,1,18,103,28,24,8
0,1,18,61,74,9,0
0,1,18,418,28,24,8
0,1,18,281,28,24,8
0,1,18,299,28,9,5
0,1,18,240,26,13,0
0,1,18,152,26,9,0
0,1,18,200,30,9,0
0,1,18,49,26,9,0
0,1,18,128,30,9,8
0,1,18,258,26,9,0
0,1,18,486,26,9,0
0,1,18,366,37,24,8
0,1,18,462,28,9,8
0,1,18,105,26,9,0
0,1,18,25,26,9,0
0,1,18,213,26,9,5
0,1,18,458,28,24,8
0,1,18,372,26,9,0
0,1,18,147,30,9,8
0,1,18,466,26,9,5
0,1,18,386,26,13,0
0,1,18,159,26,13,0
0,1,18,383,74,9,0
0,1,18,446,26,9,5
0,1,18,25,30,9,8
0,1,18,325,37,24,8
0,1,18,381,26,9,0
0,1,18,433,26,9,0
0,1,18,143,28,9,8
0,1,18,58,26,9,0
0,1,18,399,26,9,0
0,1,18,92,28,24,8
0,1,18,140,28,24,8
0,1,18,484,26,13,0
0,1,18,308,26,9,0
0,1,18,378,26,9,0
0,1,18,32,26,9,0
0,1,18,317,28,24,8
0,1,18,403,26,13,5
0,1,18,514,30,9,8
0,1,18,412,30,9,0
0,1,18,196,74,9,0
0,1,18,245,26,9,0
0,1,18,40,26,9,5
0,1,18,8,30,9,0
0,1,18,217,26,9,0
0,1,18,194,28,24,8
0,1,18,398,26,13,0
0,1,18,342,28,9,8
0,1,18,330,26,13,0
0,1,18,230,37,24,8
0,1,18,521,26,9,0
0,1,18,508,37,24,8
0,1,18,166,28,24,8
0,1,18,438,30,9,8
0,1,18,410,26,9,5
0,1,18,423,26,9,0
0,1,18,432,30,9,0
0,1,18,5,26,9,5
0,1,18,470,30,9,0
0,1,18,21,30,9,0
0,1,18,514,30,9,0
0,1,18,214,28,9,8
0,1,18,301,28,24,8
0,1,18,59,30,9,0
0,1,18,47,28,24,5
0,1,18,296,26,9,0
0,1,18,391,26,9,5
0,1,18,269,30,9,0
0,1,18,122,30,9,0
0,1,18,283,26,9,0
0,1,18,266,26,9,0
0,1,18,5,26,9,5
0,1,18,471,30,9,0
0,1,18,388,26,9,0
0,1,18,220,74,9,0
0,1,18,263,26,13,21
0,1,18,237,28,53,8
0,1,18,7,26,9,0
0,1,18,165,26,9,5
0,1,18,246,26,9,0
0,1,18,238,26,9,0
0,1,18,27,26,9,0
0,1,18,364,28,24,8
0,1,18,250,26,9,0
0,1,18,447,26,9,0
0,1,18,457,26,9,0
0,1,18,45,37,24,8
0,1,18,499,26,9,0
0,1,18,7,26,9,0
0,1,18,222,30,9,0
0,1,18,88,26,9,0
0,1,18,493,30,9,0
0,1,18,391,30,9,8
0,1,18,308,26,9,0
0,1,18,352,26,13,0
0,1,18,149,26,9,0
0,1,18,135,26,9,0
0,1,18,81,26,9,5
0,1,18,76,26,9,0
0,1,18,349,26,9,0
0,1,18,21,30,9,8
0,1,18,517,30,9,8
0,1,18,436,26,9,0
0,1,18,116,26,9,5
0,1,18,232,37,24,8
0,1,18,218,26,9,0
0,1,18,177,30,9,8
0,1,18,51,30,9,0
0,1,18,125,30,9,0
0,1,18,64,28,24,8
0,1,18,21,28,53,8
0,1,18,26,26,9,0
0,1,18,476,30,9,8
0,1,18,171,26,9,0
0,1,18,463,26,9,0
0,1,18,471,26,13,5
0,1,18,290,37,24,8
0,1,18,60,30,9,8
0,1,18,486,28,161,8
0,1,18,401,30,9,0
0,1,18,155,26,9,5
0,1,18,176,30,9,0
0,1,18,133,26,9,0
0,1,18,428,74,9,0
0,1,18,202,28,9,8
0,1,18,452,26,9,0
0,1,18,499,30,9,0
0,1,18,104,30,9,0
0,1,18,441,30,9,0
0,1,18,261,26,9,0
0,1,18,143,26,9,5
0,1,18,520,30,9,8
0,1,18,132,26,9,5
0,1,18,423,26,9,0
0,1,18,130,28,24,8
0,1,18,177,26,9,5
0,1,18,181,26,9,5
0,1,18,216,30,9,0
0,1,18,76,26,9,0
0,1,18,265,26,9,0
0,1,18,84,30,9,0
0,1,18,244,26,9,0
0,1,18,277,26,9,5
0,1,18,67,26,9,0
0,1,18,410,26,9,0
0,1,18,125,26,9,0
0,1,18,94,28,9,8
0,1,18,135,28,9,8
0,1,18,235,74,9,0
0,1,18,92,26,9,0
0,1,18,483,26,9,0
0,1,18,172,26,9,0
0,1,18,39,30,9,0
0,1,18,482,26,9,0
0,1,18,330,28,9,8
0,1,18,48,26,9,5
0,1,18,266,28,24,8
0,1,18,61,28,24,8
0,1,18,164,30,9,0
0,1,18,410,26,9,0
0,1,18,252,26,9,5
0,1,18,27,28,24,8
0,1,18,56,26,13,5
0,1,18,521,26,9,0
0,1,18,6,30,9,8
0,1,18,24,26,9,0
0,1,18,356,28,23,8
