park,hospital,supermarket,office,school,leisure,shopping
1,2,3,264,0,36,6
1,2,3,381,0,36,6
1,2,3,209,0,36,6
1,2,3,89,0,36,6
1,2,3,344,0,36,6
1,2,3,153,41,36,6
1,2,3,65,0,36,6
1,2,3,355,0,36,6
1,2,3,9,0,36,6
1,2,3,272,0,36,6
1,2,3,247,0,36,6
1,2,3,403,0,36,6
1,2,3,75,0,36,6
1,2,3,312,0,36,6
1,2,3,118,0,36,6
1,2,3,44,0,36,6
1,2,3,209,0,36,6
1,2,3,333,0,36,6
1,2,3,103,0,36,6
1,2,3,273,0,36,6
1,2,3,203,0,36,6
1,2,3,26,0,36,6
1,2,3,22,0,36,6
1,2,3,275,0,36,6
1,2,3,136,0,36,6
1,2,3,376,0,36,6
1,2,3,259,0,36,6
1,2,3,181,41,36,6
1,2,3,361,0,36,6
1,2,3,65,0,36,6
1,2,3,186,0,36,6
1,2,3,199,0,36,6
1,2,3,173,0,36,6
1,2,3,97,0,36,6
1,2,3,13,0,36,6
1,2,3,102,0,36,6
1,2,3,68,0,36,6
1,2,3,358,0,36,6
1,2,3,138,0,36,6
1,2,3,315,0,36,6
1,2,3,336,0,36,6
1,2,3,100,0,36,6
1,2,3,39,0,36,6
1,2,3,101,0,36,6
1,2,3,400,0,36,6
1,2,3,323,41,36,6
1,2,3,343,0,36,6
1,2,3,133,0,36,6
1,2,3,161,0,36,6
1,2,3,147,0,36,6
1,2,3,337,0,36,6
1,2,3,52,0,36,6
1,2,3,106,0,36,6
1,2,3,166,0,36,6
1,2,3,272,0,36,6
1,2,3,283,0,36,6
1,2,3,191,0,36,6
1,2,3,149,0,37,6
1,2,3,160,0,37,6
1,2,3,209,0,36,6
1,2,3,79,0,36,6
1,2,3,198,0,36,6
1,2,3,179,0,36,6
1,2,3,148,0,36,6
1,2,3,404,0,36,6
1,2,3,327,0,36,6
1,2,3,102,0,36,6
1,2,3,336,0,36,6
1,2,3,200,0,36,6
1,2,3,150,0,36,6
1,2,3,322,0,36,6
1,2,3,348,0,36,6
1,2,3,317,0,36,6
1,2,3,125,0,36,6
1,2,3,28,0,37,6
1,2,3,307,0,36,6
1,2,3,336,0,36,6
1,2,3,166,0,36,6
1,2,3,266,0,36,6
1,2,3,317,0,36,6
1,2,3,101,0,36,6
1,2,3,169,0,36,6
1,2,3,65,0,36,6
1,2,3,43,0,36,6
1,2,3,398,0,36,6
1,2,3,46,0,36,6
1,2,3,212,41,36,6
1,2,3,141,0,36,6
1,2,3,335,0,36,6
1,2,3,292,0,36,6
1,2,3,168,0,36,6
1,2,3,314,0,36,6
1,2,3,361,0,36,6
1,2,3,195,41,36,6
1,2,3,240,0,36,6
1,2,3,220,0,36,6
1,2,3,255,0,36,6
1,2,3,209,0,36,6
1,2,3,7,0,36,6
1,2,3,217,0,36,6
1,2,3,304,0,36,6
1,2,3,117,0,36,6
1,2,3,55,41,36,6
1,2,3,379,0,36,6
1,2,3,267,0,36,6
1,2,3,317,0,36,6
1,2,3,363,0,36,6
1,2,3,403,0,37,6
1,2,3,93,0,36,6
1,2,3,97,0,36,6
1,2,3,279,0,36,6
1,2,3,205,0,36,6
1,2,3,51,0,36,6
1,2,3,356,0,36,6
1,2,3,354,0,36,6
1,2,3,313,0,36,6
1,2,3,363,0,36,6
1,2,3,111,0,36,6
1,2,3,50,0,36,6
1,2,3,244,0,36,6
1,2,3,283,0,36,6
1,2,3,184,0,37,6
1,2,3,211,0,36,6
1,2,3,402,0,36,6
1,2,3,338,0,36,6
1,2,3,282,0,36,6
1,2,3,246,0,36,6
1,2,3,371,0,36,6
1,2,3,29,0,36,6
1,2,3,318,0,37,6
1,2,3,147,0,36,6
1,2,3,152,0,37,6
1,2,3,271,0,36,6
1,2,3,231,41,36,6
1,2,3,210,41,36,6
1,2,3,334,0,36,6
1,2,3,261,0,36,6
1,2,3,34,0,36,6
1,2,3,206,0,36,6
1,2,3,50,0,36,6
1,2,3,253,0,36,6
1,2,3,112,0,36,6
1,2,3,306,0,36,6
1,2,3,333,0,36,6
1,2,3,99,0,36,6
1,2,3,380,0,36,6
1,2,3,328,0,37,6
1,2,3,40,41,36,6
1,2,3,348,0,36,6
1,2,3,10,0,36,6
1,2,3,302,0,36,6
1,2,3,113,0,36,6
1,2,3,183,41,36,6
1,2,3,303,0,36,6
1,2,3,4,0,36,6
1,2,3,236,0,36,6
1,2,3,31,0,36,6
1,2,3,181,0,36,6
1,2,3,5,0,36,6
1,2,3,322,0,36,6
1,2,3,23,41,36,6
1,2,3,349,0,36,6
1,2,3,382,0,36,6
1,2,3,66,0,36,6
1,2,3,316,0,36,6
1,2,3,274,0,36,6
1,2,3,364,0,36,6
1,2,3,170,0,36,6
1,2,3,164,0,36,6
1,2,3,70,0,36,6
1,2,3,370,0,36,6
1,2,3,73,0,36,6
1,2,3,390,0,36,6
1,2,3,183,0,36,6
1,2,3,25,0,36,6
1,2,3,143,0,36,6
1,2,3,172,0,36,6
1,2,3,362,0,36,6
1,2,3,169,0,36,6
1,2,3,372,0,36,6
1,2,3,52,0,36,6
1,2,3,137,0,37,6
1,2,3,183,0,36,6
1,2,3,370,0,36,6
1,2,3,232,41,36,6
1,2,3,183,0,37,6
1,2,3,164,0,36,6
1,2,3,61,0,36,6
1,2,3,175,41,36,6
1,2,3,300,0,36,6
1,2,3,137,0,36,6
1,2,3,3,0,36,6
1,2,3,50,0,36,6
1,2,3,303,0,36,6
1,2,3,358,0,36,6
1,2,3,328,0,36,6
1,2,3,283,0,36,6
1,2,3,391,0,36,6
1,2,3,316,0,36,6
1,2,3,309,0,36,6
1,2,3,30,0,36,6
1,2,3,159,0,36,6
1,2,3,403,0,36,6
1,2,3,181,0,36,6
1,2,3,248,0,36,6
1,2,3,259,0,36,6
1,2,3,36,0,36,6
1,2,3,238,0,36,6
1,2,3,333,0,36,6
1,2,3,54,0,36,6
1,2,3,174,0,36,6
1,2,3,406,0,36,6
1,2,3,12,0,36,6
1,2,3,238,0,36,6
1,2,3,262,0,36,6
1,2,3,82,0,36,6
1,2,3,182,0,36,6
1,2,3,87,0,36,6
1,2,3,57,0,36,6
1,2,3,63,0,36,6
1,2,3,172,0,36,6
1,2,3,321,0,36,6
1,2,3,313,0,36,6
1,2,3,89,41,36,6
1,2,3,332,0,36,6
1,2,3,28,41,36,6
1,2,3,342,0,36,6
1,2,3,95,0,36,6
1,2,3,173,0,36,6
1,2,3,195,0,36,6
1,2,3,114,0,37,6
1,2,3,320,0,36,6
1,2,3,181,0,36,6
1,2,3,188,0,36,6
1,2,3,26,0,36,6
1,2,3,50,0,36,6
1,2,3,145,0,36,6
1,2,3,298,0,36,6
1,2,3,208,41,36,6
1,2,3,32,0,36,6
1,2,3,330,0,36,6
1,2,3,399,41,36,6
1,2,3,382,0,36,6
1,2,3,252,0,36,6
1,2,3,345,0,36,6
1,2,3,313,0,36,6
1,2,3,120,0,36,6
1,2,3,147,0,36,6
1,2,3,93,0,36,6
1,2,3,261,0,36,6
1,2,3,170,0,36,6
1,2,3,20,0,36,6
1,2,3,349,0,36,6
1,2,3,200,0,36,6
1,2,3,399,0,36,6
1,2,3,11,0,36,6
1,2,3,328,0,36,6
1,2,3,172,0,36,6
1,2,3,360,0,36,6
1,2,3,334,0,36,6
1,2,3,15,0,36,6
1,2,3,251,0,36,6
1,2,3,171,0,36,6
1,2,3,348,0,36,6
1,2,3,118,0,36,6
1,2,3,340,0,36,6
1,2,3,38,41,36,6
1,2,3,218,0,36,6
1,2,3,234,0,36,6
1,2,3,250,0,36,6
27,6,4,208,41,4,3
27,6,4,262,41,4,3
27,6,4,61,41,4,3
27,6,4,294,41,4,3
27,6,4,377,41,4,3
27,6,4,354,41,4,3
27,6,4,13,41,4,3
27,6,4,82,41,4,3
27,6,4,33,41,4,3
27,6,4,101,41,4,3
27,6,4,370,41,4,3
27,6,4,384,41,4,3
27,6,4,55,41,4,3
27,6,4,116,41,4,3
27,6,4,53,41,4,3
27,6,4,174,41,4,3
27,6,4,379,41,4,3
27,6,4,171,41,4,3
27,6,4,387,41,4,3
27,6,4,310,41,4,3
27,6,4,91,41,4,3
27,6,4,138,41,4,3
27,6,4,236,41,4,3
27,6,4,76,41,4,3
27,6,4,247,41,4,3
27,6,4,317,41,4,3
27,6,4,345,41,4,3
27,6,4,213,41,4,3
27,6,4,103,41,4,3
27,6,4,166,41,4,3
27,6,4,31,41,4,3
27,6,4,60,41,4,3
27,6,4,302,41,4,3
27,6,4,321,41,4,3
27,6,4,46,41,4,3
27,6,4,71,41,4,3
27,6,4,71,41,4,3
27,6,4,290,41,4,3
27,6,4,329,41,4,3
27,6,4,343,41,4,3
27,6,4,193,41,4,3
27,6,4,289,41,4,3
27,6,4,15,41,4,3
27,6,4,150,41,4,3
27,6,4,351,41,4,3
27,6,4,359,41,4,3
27,6,4,220,41,4,3
27,6,4,234,41,4,3
27,6,4,49,41,4,3
27,6,4,353,41,4,3
27,6,4,291,41,4,3
27,6,4,405,41,4,3
27,6,4,58,41,4,3
27,6,4,147,41,4,3
27,6,4,220,41,4,3
27,6,4,92,41,4,3
27,6,4,196,41,4,3
27,6,4,89,41,4,3
27,6,4,199,41,4,3
27,6,4,111,41,4,3
27,6,4,381,41,4,3
27,6,4,60,41,4,3
27,6,4,132,41,4,3
27,6,4,2,41,4,3
27,6,4,260,41,4,3
27,6,4,215,41,4,3
27,6,4,395,41,4,3
27,6,4,223,41,4,3
27,6,4,154,41,4,3
27,6,4,9,41,4,3
27,6,4,130,41,4,3
27,6,4,303,41,4,3
27,6,4,283,41,4,3
27,6,4,302,41,4,3
27,6,4,63,41,4,3
27,6,4,68,41,4,3
27,6,4,153,41,4,3
27,6,4,38,41,4,3
27,6,4,160,41,4,3
27,6,4,212,41,4,3
27,6,4,399,41,4,3
27,6,4,373,41,4,3
27,6,4,11,41,4,3
27,6,4,395,41,4,3
27,6,4,294,41,4,3
27,6,4,43,41,4,3
27,6,4,160,41,4,3
27,6,4,299,41,4,3
27,6,4,349,41,4,3
27,6,4,27,41,4,3
27,6,4,116,41,4,3
27,6,4,4,41,4,3
27,6,4,261,41,4,3
27,6,4,290,41,4,3
27,6,4,319,41,4,3
27,6,4,192,41,4,3
27,6,4,374,41,4,3
27,6,4,161,41,4,3
27,6,4,132,41,4,3
27,6,4,43,41,4,3
27,6,4,286,41,4,3
27,6,4,172,41,4,3
27,6,4,188,41,4,3
27,6,4,113,41,4,3
27,6,4,159,41,4,3
27,6,4,121,41,4,3
27,6,4,305,41,4,3
27,6,4,291,41,4,3
27,6,4,258,41,4,3
27,6,4,347,41,4,3
27,6,4,41,41,4,3
27,6,4,122,41,4,3
27,6,4,240,41,4,3
27,6,4,7,41,4,3
27,6,4,51,41,4,3
27,6,4,339,41,4,3
27,6,4,184,41,4,3
27,6,4,71,41,4,3
27,6,4,333,41,4,3
27,6,4,295,41,4,3
27,6,4,10,41,4,3
27,6,4,335,41,4,3
27,6,4,144,41,4,3
27,6,4,252,41,4,3
27,6,4,184,41,4,3
27,6,4,407,41,4,3
27,6,4,270,41,4,3
27,6,4,180,41,4,3
27,6,4,275,41,4,3
27,6,4,108,41,4,3
27,6,4,107,41,4,3
27,6,4,284,41,4,3
27,6,4,23,41,4,3
27,6,4,206,41,4,3
27,6,4,184,41,4,3
27,6,4,174,41,4,3
27,6,4,273,41,4,3
27,6,4,365,41,4,3
27,6,4,107,41,4,3
27,6,4,364,41,4,3
27,6,4,22,41,4,3
27,6,4,98,41,4,3
27,6,4,31,41,4,3
27,6,4,289,41,4,3
27,6,4,84,41,4,3
27,6,4,106,41,4,3
27,6,4,31,41,4,3
27,6,4,23,41,4,3
27,6,4,203,41,4,3
27,6,4,360,41,4,3
27,6,4,239,41,4,3
27,6,4,348,41,4,3
27,6,4,170,41,4,3
27,6,4,271,41,4,3
27,6,4,32,41,4,3
27,6,4,373,41,4,3
27,6,4,89,41,4,3
27,6,4,144,41,4,3
27,6,4,128,41,4,3
27,6,4,89,41,4,3
27,6,4,350,41,4,3
27,6,4,214,41,4,3
27,6,4,220,41,4,3
27,6,4,313,41,4,3
27,6,4,333,41,4,3
27,6,4,43,41,4,3
27,6,4,90,41,4,3
27,6,4,2,41,4,3
27,6,4,0,41,4,3
27,6,4,308,41,4,3
27,6,4,15,41,4,3
27,6,4,268,41,4,3
27,6,4,217,41,4,3
27,6,4,346,41,4,3
27,6,4,342,41,4,3
27,6,4,117,41,4,3
27,6,4,347,41,4,3
27,6,4,85,41,4,3
27,6,4,67,41,4,3
27,6,4,220,41,4,3
27,6,4,99,41,4,3
27,6,4,103,41,4,3
27,6,4,67,41,4,3
27,6,4,171,41,4,3
27,6,4,160,41,4,3
27,6,4,255,41,4,3
27,6,4,160,41,4,3
27,6,4,328,41,4,3
27,6,4,278,41,4,3
27,6,4,358,41,4,3
27,6,4,216,41,4,3
27,6,4,317,41,4,3
27,6,4,359,41,4,3
27,6,4,332,41,4,3
27,6,4,148,41,4,3
27,6,4,56,41,4,3
27,6,4,368,41,4,3
27,6,4,111,41,4,3
27,6,4,329,41,4,3
27,6,4,346,41,4,3
27,6,4,216,41,4,3
27,6,4,279,41,4,3
27,6,4,104,41,4,3
27,6,4,296,41,4,3
27,6,4,87,41,4,3
27,6,4,368,41,4,3
27,6,4,195,41,4,3
27,6,4,186,41,4,3
27,6,4,371,41,4,3
27,6,4,257,41,4,3
27,6,4,323,41,4,3
27,6,4,267,41,4,3
27,6,4,172,41,4,3
27,6,12,270,41,4,3
27,6,12,175,41,4,3
27,6,4,155,41,4,3
27,6,4,13,41,4,3
27,6,12,282,41,17,3
27,6,12,25,41,4,3
27,6,12,109,41,4,3
27,6,12,129,41,4,3
27,6,4,59,41,17,3
27,6,12,86,41,4,3
27,6,4,300,41,4,3
27,6,4,34,41,4,3
27,6,12,157,41,4,3
27,6,12,66,41,4,3
27,6,12,144,41,4,3
27,6,4,82,41,4,3
27,6,4,108,41,4,3
27,6,4,190,41,4,3
27,6,4,313,41,4,3
27,6,12,60,41,4,3
27,6,12,297,41,4,3
27,6,4,242,41,4,3
27,6,12,298,41,4,3
27,6,12,326,41,4,3
27,6,12,367,41,4,3
27,6,12,395,41,4,3
27,6,4,138,41,4,3
27,6,12,75,41,4,3
27,6,4,20,41,4,3
27,6,12,389,41,4,3
27,6,12,129,41,4,3
27,6,12,384,41,17,3
27,6,4,4,41,17,3
27,6,4,316,41,4,3
27,6,12,400,41,4,3
27,6,12,58,41,4,3
27,6,4,184,41,4,3
27,6,4,156,41,4,3
27,6,12,212,41,4,3
27,6,12,89,41,4,3
27,6,4,313,41,4,3
27,6,4,335,41,4,3
27,6,12,295,41,4,3
27,6,4,51,41,4,3
27,6,4,357,41,4,3
27,6,12,198,41,4,3
27,6,4,344,41,4,3
27,6,4,163,41,4,3
27,6,12,38,41,4,3
27,6,12,399,41,4,3
27,6,12,399,41,4,3
27,6,12,259,41,4,3
27,6,12,141,41,4,3
27,6,4,121,41,4,3
27,6,12,279,41,4,3
27,6,12,269,41,4,3
27,6,4,90,41,17,3
27,6,4,349,41,4,3
27,6,4,203,41,4,3
27,6,12,404,41,4,3
27,6,4,208,41,4,3
27,6,12,197,41,4,3
27,6,12,174,41,4,3
27,6,4,321,41,4,3
27,6,12,303,41,4,3
27,6,12,205,41,4,3
27,6,4,289,41,4,3
27,6,4,370,41,4,3
27,6,4,391,41,4,3
27,6,12,113,41,4,3
27,6,4,397,41,4,3
27,6,12,327,41,4,3
27,6,4,307,41,4,3
27,6,12,95,41,4,3
27,6,12,292,41,4,3
27,6,12,333,41,4,3
27,6,4,326,41,4,3
27,6,12,306,41,4,3
27,6,4,124,41,4,3
27,6,12,204,41,4,3
27,6,12,391,41,4,3
27,6,4,188,41,4,3
27,6,4,347,41,4,3
27,6,12,37,41,4,3
27,6,12,221,41,4,3
27,6,4,313,41,4,3
27,6,12,389,41,4,3
27,6,12,345,41,4,3
27,6,4,66,41,4,3
27,6,12,180,41,4,3
27,6,4,273,41,4,3
27,6,4,336,41,4,3
27,6,4,6,41,4,3
27,6,12,398,41,4,3
27,6,12,127,41,4,3
27,6,12,89,41,4,3
27,6,4,363,41,4,3
27,6,12,60,41,4,3
27,6,12,127,41,4,3
27,6,4,279,41,4,3
27,6,12,291,41,4,3
27,6,4,244,41,4,3
27,6,12,184,41,4,3
27,6,12,244,41,4,3
27,6,4,134,41,4,3
27,6,4,243,41,4,3
27,6,12,117,41,4,3
27,6,12,263,41,4,3
27,6,12,284,41,4,3
27,6,12,189,41,4,3
27,6,4,322,41,4,3
27,6,4,395,41,4,3
27,6,12,284,41,17,3
27,6,4,178,41,4,3
27,6,4,189,41,4,3
27,6,12,235,41,4,3
27,6,4,292,41,17,3
27,6,12,159,41,4,3
27,6,4,90,41,4,3
27,6,12,103,41,4,3
27,6,12,270,41,4,3
27,6,4,172,41,4,3
27,6,4,385,41,4,3
27,6,4,61,41,4,3
27,6,12,381,41,4,3
27,6,4,286,41,4,3
27,6,12,0,41,4,3
27,6,4,297,41,4,3
27,6,4,70,41,4,3
27,6,12,313,41,4,3
27,6,4,169,41,4,3
27,6,4,181,41,17,3
27,6,12,399,41,4,3
27,6,12,80,41,17,1
27,6,4,24,41,17,3
27,6,4,283,41,4,3
27,6,4,84,41,4,3
27,6,12,70,41,17,3
27,6,12,19,41,4,3
27,6,12,170,41,4,3
27,6,4,321,41,4,3
27,6,12,224,41,4,3
27,6,4,256,41,4,3
27,6,4,221,41,4,3
27,6,12,18,41,4,3
27,6,4,337,41,4,3
27,6,4,409,41,4,3
27,6,4,131,41,4,3
27,6,4,112,41,4,3
27,6,12,114,41,4,3
27,6,4,32,41,17,3
27,6,4,136,41,4,3
27,6,12,384,41,4,3
27,6,4,256,41,4,3
27,6,12,89,41,4,3
27,6,12,122,41,4,3
27,6,4,107,41,4,3
27,6,4,58,41,4,3
27,6,12,193,41,4,3
27,6,4,160,41,17,3
27,6,12,69,41,4,3
27,6,12,241,41,4,3
27,6,12,328,41,4,3
27,6,12,170,41,4,3
27,6,4,10,41,4,3
27,6,12,81,41,4,3
27,6,4,129,41,4,3
27,6,4,381,41,4,3
27,6,12,294,41,4,3
27,6,12,393,41,4,3
27,6,4,16,41,17,1
27,6,12,178,41,4,3
27,6,12,356,41,4,3
27,6,12,89,41,4,3
27,6,12,132,41,4,3
27,6,4,294,41,4,3
27,6,4,400,41,4,3
27,6,12,91,41,4,3
27,6,4,7,41,4,3
27,6,12,396,41,4,3
27,6,12,320,41,4,3
27,6,12,42,41,17,3
27,6,4,78,41,4,3
27,6,12,403,41,4,3
27,6,4,153,41,4,3
27,6,4,219,41,4,3
27,6,12,249,41,4,3
27,6,12,77,41,4,3
27,6,4,109,41,4,3
27,6,4,158,41,17,3
27,6,4,163,41,17,3
27,6,12,193,41,17,3
27,6,12,135,41,4,3
27,6,12,12,41,4,3
27,6,12,186,41,4,3
27,6,4,272,41,4,3
27,6,12,163,41,4,3
27,6,4,62,41,17,3
27,6,12,35,41,4,3
27,6,12,251,41,4,3
27,6,12,325,41,4,3
27,6,4,54,41,4,3
27,6,12,361,41,4,3
27,6,4,81,41,4,3
27,6,12,98,41,4,3
27,6,12,31,41,4,3
27,6,12,83,41,4,3
27,6,12,203,41,17,3
27,6,4,272,41,4,3
27,6,4,8,41,4,3
27,6,4,78,41,17,3
27,6,12,74,41,4,3
27,6,4,315,41,4,3
27,6,4,309,41,4,3
27,6,12,54,41,4,3
27,6,12,169,41,4,3
27,6,12,351,41,4,3
27,6,12,18,41,4,3
27,6,4,331,41,4,3
27,6,12,360,41,4,3
27,6,12,237,41,4,3
27,6,12,205,41,4,3
27,6,12,268,41,4,3
27,6,12,275,41,4,3
27,6,12,288,41,4,3
27,6,4,110,41,4,3
27,6,4,25,41,4,3
27,6,4,220,41,4,3
27,6,12,87,41,4,3
27,6,12,303,41,4,3
27,6,4,394,41,4,3
27,6,12,9,41,4,3
27,6,12,60,41,4,3
27,6,12,0,41,4,3
27,6,4,125,41,17,3
27,6,4,127,41,4,3
27,6,12,194,41,17,1
27,6,12,176,41,4,3
27,6,12,105,41,4,3
27,6,12,211,41,4,3
27,6,12,37,41,4,3
27,6,12,67,41,4,3
27,6,4,313,41,4,3
27,6,4,54,41,4,3
27,6,4,33,41,4,3
27,6,4,31,41,4,3
27,6,12,61,41,4,3
27,6,12,123,41,4,3
27,6,12,172,41,4,3
27,6,12,253,41,4,3
27,6,4,250,41,4,3
27,6,4,24,41,17,3
27,6,12,154,41,4,3
27,6,4,288,41,4,3
27,6,12,117,41,4,3
27,6,4,316,41,4,3
27,6,12,32,41,4,3
27,6,4,251,41,4,3
27,6,4,141,41,4,3
27,6,12,276,41,4,3
27,6,4,149,41,4,3
27,6,4,5,41,4,3
27,6,4,362,41,4,3
27,6,12,194,41,4,3
27,6,4,187,41,4,3
27,6,4,42,41,4,3
27,6,12,357,41,4,3
27,6,4,303,41,4,3
27,6,4,168,41,4,3
27,6,4,252,41,4,3
27,6,4,47,41,4,3
27,6,4,288,41,4,3
27,6,12,266,41,4,3
27,6,4,254,41,4,3
27,6,12,39,41,4,3
27,6,12,203,41,4,3
27,6,12,132,41,4,3
27,6,12,188,41,4,3
27,6,4,374,41,17,3
27,6,12,63,41,4,3
27,6,12,387,41,4,3
27,6,12,286,41,4,3
27,6,4,336,41,4,3
27,6,12,155,41,4,3
27,6,4,261,41,4,3
27,6,4,184,41,4,3
27,6,4,251,41,4,3
27,6,4,102,41,4,3
27,6,12,79,41,4,3
27,6,12,28,41,17,3
27,6,12,4,41,4,3
27,6,12,392,41,4,3
27,6,4,181,41,4,3
27,6,12,262,41,4,3
27,6,12,331,41,4,3
27,6,12,344,41,4,3
27,6,12,217,41,4,3
27,6,12,341,41,4,3
27,6,12,40,41,4,3
27,6,12,125,41,4,3
27,6,4,117,41,4,3
27,6,12,243,41,4,3
27,6,12,7,41,4,3
27,6,12,161,41,4,3
27,6,4,354,41,4,3
27,6,12,313,41,4,3
27,6,4,239,41,4,3
27,6,4,240,41,4,3
27,6,4,383,41,4,3
27,6,12,308,41,4,3
27,6,12,383,41,4,3
27,6,4,175,41,4,3
27,6,12,292,41,4,3
27,6,12,118,41,4,3
27,6,4,284,41,17,3
27,6,4,338,41,4,3
27,6,12,403,41,4,3
27,6,4,333,41,4,3
27,6,12,404,41,4,3
27,6,12,253,41,4,3
27,6,12,336,41,4,3
27,6,4,390,41,4,3
27,6,4,25,41,4,3
27,6,12,410,41,4,3
27,6,4,156,41,4,3
27,6,4,76,41,4,3
27,6,12,246,41,4,3
27,6,4,370,41,4,3
27,6,12,154,41,4,3
27,6,4,70,41,4,3
27,6,12,195,41,4,3
27,6,12,382,41,4,3
27,6,12,221,41,4,3
27,6,12,155,41,4,3
27,6,4,262,41,4,3
27,6,12,185,41,4,3
27,6,4,136,41,4,3
27,6,4,245,41,4,3
27,6,4,279,41,4,3
27,6,12,41,41,4,3
27,6,12,223,41,4,3
27,6,4,324,41,4,3
27,6,4,335,41,4,3
27,6,4,184,41,4,3
27,6,12,175,41,4,3
27,6,12,162,41,4,3
27,6,4,191,41,4,3
27,6,4,259,41,17,1
27,6,4,324,41,4,3
27,6,12,191,41,4,3
27,6,4,338,41,4,3
27,6,4,405,41,4,3
27,6,4,249,41,4,3
27,6,4,256,41,17,3
27,6,12,107,41,4,3
27,6,12,51,41,4,3
27,6,12,332,41,4,3
27,6,4,257,41,4,3
27,6,12,381,41,4,3
27,6,12,242,41,4,3
27,6,4,197,41,4,3
27,6,4,348,41,4,3
27,6,12,265,41,4,3
27,6,12,40,41,4,3
27,6,12,71,41,4,3
27,6,12,110,41,4,3
27,6,4,153,41,4,3
27,6,12,24,41,4,3
27,6,4,96,41,4,3
27,6,4,249,41,4,3
27,6,4,81,41,4,3
27,6,4,133,41,4,3
27,6,4,332,41,4,3
27,6,4,164,41,4,3
27,6,4,209,41,4,3
27,6,4,360,41,4,3
27,6,4,76,41,4,3
27,6,12,203,41,4,3
27,6,12,178,41,4,3
27,6,12,86,41,4,3
27,6,12,244,41,4,3
27,6,4,368,41,4,3
27,6,12,15,41,4,3
27,6,12,313,41,4,3
27,6,12,299,41,4,3
27,6,12,364,41,4,3
27,6,12,11,41,4,3
27,6,12,304,41,4,3
27,6,12,61,41,4,3
27,6,4,135,41,4,3
27,6,12,30,41,4,3
27,6,4,354,41,4,3
27,6,12,44,41,4,3
27,6,4,227,41,4,3
27,6,12,72,41,4,3
27,6,12,245,41,4,3
27,6,4,380,41,4,3
27,6,12,12,41,4,3
27,6,12,349,41,4,3
27,6,4,99,41,4,3
27,6,4,204,41,4,3
27,6,12,357,41,4,3
27,6,4,169,41,4,3
27,6,4,213,41,4,3
27,6,4,207,41,4,3
27,6,12,214,41,4,3
27,6,4,12,41,4,3
27,6,4,372,41,4,3
27,6,4,69,41,4,3
27,6,12,70,41,4,3
27,6,4,148,41,4,3
27,6,12,223,41,4,3
27,6,4,143,41,4,3
27,6,12,177,41,4,3
27,6,12,109,41,4,3
27,6,12,319,41,4,3
27,6,4,281,41,4,3
27,6,12,101,41,4,3
27,6,4,389,41,17,3
27,6,4,115,41,4,3
27,6,4,346,41,4,3
27,6,12,267,41,4,3
27,6,12,351,41,4,3
27,6,12,174,41,4,3
27,6,4,239,41,4,3
27,6,12,266,41,4,3
27,6,12,201,41,4,3
27,6,4,348,41,4,3
27,6,12,186,41,4,3
27,6,4,159,41,4,3
27,6,4,111,41,4,3
27,6,4,93,41,4,3
27,6,4,286,41,4,3
27,6,12,389,41,4,3
27,6,4,301,41,4,3
27,6,4,59,41,4,3
27,6,4,383,41,4,3
27,6,4,332,41,4,3
27,6,12,223,41,4,3
27,6,4,151,41,4,3
27,6,12,107,41,17,3
27,6,4,237,41,4,3
27,6,4,324,41,4,3
27,6,4,144,41,4,3
27,6,12,207,41,4,3
27,6,12,159,41,4,3
27,6,4,234,41,4,3
27,6,4,62,41,4,3
27,6,12,287,41,4,3
27,6,12,253,41,4,3
27,6,4,140,41,4,3
27,6,12,202,41,4,3
27,6,12,173,41,4,3
27,6,12,391,41,17,3
27,6,12,383,41,4,3
27,6,12,337,41,4,3
27,6,12,41,41,17,3
27,6,12,317,41,4,3
27,6,4,294,41,4,3
27,6,4,155,41,4,3
27,6,12,303,41,4,3
27,6,12,139,41,4,3
27,6,4,3,41,4,3
27,6,12,382,41,4,3
27,6,12,287,41,4,3
27,6,4,191,41,4,3
27,6,12,72,41,4,3
27,6,12,144,41,17,3
27,6,12,100,41,4,3
27,6,12,44,41,4,3
27,6,4,66,41,17,3
27,6,12,221,41,4,3
27,6,12,152,41,4,3
27,6,12,76,41,4,3
27,6,4,113,41,4,3
27,6,12,329,41,4,3
27,6,4,119,41,4,3
27,6,4,346,41,4,3
27,6,12,313,41,4,3
27,6,4,24,41,4,3
27,6,4,194,41,4,3
27,6,4,268,41,4,3
27,6,12,41,41,4,3
27,6,4,356,41,4,3
27,6,4,130,41,4,3
27,6,12,243,41,4,3
27,6,12,49,41,4,3
27,6,4,152,41,4,3
27,6,12,319,41,4,3
27,6,4,152,41,4,3
27,6,4,38,41,4,3
27,6,12,292,41,4,3
27,6,4,354,41,4,3
27,6,12,212,41,4,3
27,6,12,347,41,4,3
27,6,4,122,41,4,3
27,6,12,47,41,4,3
27,6,4,126,41,4,3
27,6,4,82,41,4,3
27,6,12,24,41,4,3
27,6,4,275,41,4,3
27,6,12,15,41,4,3
27,6,12,328,41,4,3
27,6,12,388,41,4,3
27,6,12,217,41,4,3
27,6,12,2,41,4,3
27,6,4,406,41,4,3
27,6,12,191,41,17,3
27,6,12,199,41,4,3
27,6,4,60,41,4,3
27,6,12,55,41,4,3
27,6,4,135,41,4,3
27,6,4,51,41,4,3
27,6,12,179,41,17,3
27,6,12,107,41,4,3
